,batch_size,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1
254,32,128,112,15.795197126997664,226.90441728480303,4.277410984039307,4.230504512786865
255,32,128,128,17.612438521002332,232.56291257542995,4.347105503082275,4.230504512786865
256,40,16,16,1.9088165580000123,335.28627846280233,2.928010940551758,2.89975643157959
257,40,16,32,3.3108000439999614,386.6135021713848,3.054387092590332,3.0109567642211914
258,40,16,48,4.774454650999985,402.14016895057654,3.1931681632995605,3.139756679534912
259,40,16,64,6.29795859699999,406.4809192647673,3.318976402282715,3.255984306335449
260,40,16,80,7.864667553999993,406.8830599676741,3.4572091102600098,3.3844361305236816
261,40,16,96,9.486496092999971,404.78591487888906,3.582056999206543,3.4999475479125977
262,40,16,112,11.161555806999957,401.3777359954043,3.72135591506958,3.6293587684631348
263,40,16,128,12.89963667500001,396.910403680032,3.8455944061279297,3.744121551513672
264,40,32,16,2.512872705999996,254.68858747674304,3.1717448234558105,3.14927339553833
265,40,32,32,3.9763364679999995,321.9043484626966,3.1862540245056152,3.14927339553833
266,40,32,48,5.518241799000009,347.9369099679419,3.318121910095215,3.2551403045654297
267,40,32,64,7.067182806000005,362.23769361485483,3.4499897956848145,3.377227306365967
268,40,32,80,8.688205466,368.3154147910894,3.581857681274414,3.499314308166504
269,40,32,96,10.367722802999992,370.3802727913271,3.7137255668640137,3.622044086456299
270,40,32,112,12.094993878000025,370.40117962761576,3.8455934524536133,3.744131088256836
271,40,32,128,13.876057170999957,368.98089543047297,3.984175205230713,3.872626781463623
272,40,48,16,3.21199203499998,199.2532960935577,3.4229507446289062,3.3940048217773438
273,40,48,32,4.725989402999971,270.8427571139875,3.4229507446289062,3.3940048217773438
274,40,48,48,6.296934354000086,304.91027729713153,3.449988842010498,3.3940048217773438
275,40,48,64,7.926464063000026,322.9687259858825,3.5818567276000977,3.499323844909668
276,40,48,80,9.576019963000022,334.1680585842773,3.714656352996826,3.622631549835205
277,40,48,96,11.340167911000094,338.61932469934203,3.845592498779297,3.743497848510742
278,40,48,112,13.091926265000097,342.19563334822726,3.9838690757751465,3.8716883659362793
279,40,48,128,14.940276507000021,342.6978073398513,4.109328269958496,3.9876718521118164
280,40,64,16,4.2982119840000905,148.89912418986606,3.674675464630127,3.6394991874694824
281,40,64,32,5.856530824999936,218.55942335964977,3.674675464630127,3.6394991874694824
282,40,64,48,7.46958220700003,257.04248869510997,3.674675464630127,3.6394991874694824
283,40,64,64,9.153529887000104,279.6735283112722,3.7146553993225098,3.6394991874694824
284,40,64,80,10.871664416000044,294.3431546038614,3.8455915451049805,3.7435073852539062
285,40,64,96,12.654061877000004,303.4598721995801,3.98020601272583,3.8716979026794434
286,40,64,112,14.47715119499992,309.4531472149915,4.10932731628418,3.9876813888549805
287,40,64,128,16.362162537000017,312.9170724482209,4.244857311248779,4.113735675811768
288,40,80,16,4.648498976000042,137.678851453832,3.93209171295166,3.8866567611694336
289,40,80,32,6.271229668000046,204.10670119951195,3.93209171295166,3.8866567611694336
290,40,80,48,7.952861444000064,241.42253873271235,3.93209171295166,3.8866567611694336
291,40,80,64,9.670349772000009,264.72672244103785,3.93209171295166,3.8866567611694336
292,40,80,80,11.46782706700003,279.041529079939,3.9802050590515137,3.8866567611694336
293,40,80,96,13.29538018300002,288.8221282239052,4.109326362609863,3.9876909255981445
294,40,80,112,15.139153985000007,295.92142364354174,4.243330478668213,4.113745212554932
295,40,80,128,17.0865617259999,299.6506893606987,4.3730621337890625,4.23250675201416
296,40,96,16,5.396112446000188,118.60390353325444,4.178124904632568,4.13317346572876
297,40,96,32,7.058352881000019,181.3454245742742,4.178124904632568,4.13317346572876
298,40,96,48,8.791354102000014,218.396390103682,4.178124904632568,4.13317346572876
299,40,96,64,10.586308702999986,241.82177865968882,4.178124904632568,4.13317346572876
300,40,96,80,12.387965018000159,258.3152273476947,4.178124904632568,4.13317346572876
301,40,96,96,14.29084431299998,268.7035080570334,4.2411932945251465,4.13317346572876
302,40,96,112,16.26791092999997,275.3887711382993,4.373061180114746,4.231874465942383
303,40,96,128,18.208492058000047,281.18748019831145,4.506454944610596,4.35945463180542
304,40,112,16,6.86197385100013,93.26762443239568,4.430688858032227,4.381521224975586
305,40,112,32,8.591082332999804,148.9917044658393,4.430688858032227,4.381521224975586
306,40,112,48,10.380723625999963,184.95820418444563,4.430688858032227,4.381521224975586
307,40,112,64,12.201724468000066,209.80640947218495,4.430688858032227,4.381521224975586
308,40,112,80,14.10627432299998,226.84940947039917,4.430688858032227,4.381521224975586
309,40,112,96,16.020304776000103,239.69581438629527,4.430688858032227,4.381521224975586
310,40,112,112,18.02225859300006,248.58149586978269,4.506148815155029,4.381521224975586
311,40,112,128,20.069351607000044,255.11536696652328,4.636795997619629,4.476058006286621
312,40,128,16,6.8915229570000065,92.86771646750816,4.68169641494751,4.626969814300537
313,40,128,32,8.66703622,147.68601024722614,4.68169641494751,4.626969814300537
314,40,128,48,10.470766415000071,183.36766611940382,4.68169641494751,4.626969814300537
315,40,128,64,12.388005059999841,206.6515139121224,4.68169641494751,4.626969814300537
316,40,128,80,14.299566062000167,223.78301454221867,4.68169641494751,4.626969814300537
317,40,128,96,16.324988677999954,235.22221520281354,4.68169641494751,4.626969814300537
318,40,128,112,18.380399228999977,243.7379049379736,4.68169641494751,4.626969814300537
319,40,128,128,20.503226163999898,249.7167986660475,4.770493984222412,4.626969814300537
320,48,16,16,2.0449255710000216,375.5637911185335,2.97715425491333,2.951658248901367
321,48,16,32,3.504588237000007,438.2825873189726,3.1342501640319824,3.0846104621887207
322,48,16,48,5.015567029000067,459.36979541460516,3.2918343544006348,3.2311148643493652
323,48,16,64,6.583042791000025,466.6535062175002,3.450072765350342,3.3776192665100098
324,48,16,80,8.233153360000188,466.40695637423573,3.6085991859436035,3.525144100189209
325,48,16,96,9.922414936999985,464.4030741767403,3.766549587249756,3.670628070831299
326,48,16,112,11.731411766000065,458.2568668828677,3.924787998199463,3.8171324729919434
327,48,16,128,13.542866371999935,453.6705769099816,4.08302640914917,3.963636875152588
328,48,32,16,2.8685959850001836,267.7267917879871,3.273808002471924,3.2464518547058105
329,48,32,32,4.39278434400012,349.6643312567675,3.2925686836242676,3.2464518547058105
330,48,32,48,5.952334600999848,387.0750141655316,3.4500746726989746,3.3776307106018066
331,48,32,64,7.612002645000075,403.5731650747436,3.6096997261047363,3.525155544281006
332,48,32,80,9.284245397000177,413.60388871676514,3.7665514945983887,3.6706395149230957
333,48,32,96,11.046917730000132,417.12992824107374,3.9251561164855957,3.8171439170837402
334,48,32,112,12.86149132100013,417.9919626600466,4.083028316497803,3.9636483192443848
335,48,32,128,14.782839120000062,415.6170509687569,4.24126672744751,4.110152721405029
336,48,48,16,3.90228300900003,196.80786817068966,3.5758776664733887,3.542656421661377
337,48,48,32,5.485492524999927,280.0113194940541,3.5758776664733887,3.542656421661377
338,48,48,48,7.119708828000057,323.6087395791998,3.608603000640869,3.542656421661377
339,48,48,64,8.813076673000069,348.5729347404233,3.767251491546631,3.6706509590148926
340,48,48,80,10.586272306999945,362.7339150780093,3.9247918128967285,3.817155361175537
341,48,48,96,12.44788798799982,370.1832796408729,4.083728313446045,3.9636597633361816
342,48,48,112,14.36052348300018,374.3596120548145,4.242001056671143,4.110164165496826
343,48,48,128,16.304164705999938,376.8362323853982,4.39950704574585,4.256668567657471
344,48,64,16,4.876717621000353,157.48297516608343,3.8779473304748535,3.8388609886169434
345,48,64,32,6.530215389000205,235.21429363376117,3.8779473304748535,3.8388609886169434
346,48,64,48,8.23918672200034,279.63925054008564,3.8779473304748535,3.8388609886169434
347,48,64,64,10.007767094999963,306.961580024661,3.9247937202453613,3.8388609886169434
348,48,64,80,11.853844265999669,323.94554153324384,4.084462642669678,3.9636712074279785
349,48,64,96,13.743081241000255,335.295987791499,4.241968631744385,4.110175609588623
350,48,64,112,15.684157894000236,342.76625090955736,4.399508953094482,4.256680011749268
351,48,64,128,17.75302203399997,346.0819227415606,4.5581135749816895,4.403184413909912
352,48,80,16,5.433682125999894,141.34061989477794,4.180016994476318,4.13506555557251
353,48,80,32,7.181426364000345,213.88508663122823,4.180016994476318,4.13506555557251
354,48,80,48,8.931198461999884,257.9720974517552,4.180016994476318,4.13506555557251
355,48,80,64,10.769525035000242,285.2493485103757,4.180016994476318,4.13506555557251
356,48,80,80,12.669960341000206,303.0790860152652,4.241272449493408,4.13506555557251
357,48,80,96,14.634815366000112,314.8656053909225,4.399510860443115,4.2566914558410645
358,48,80,112,16.678987304999737,322.3217274341636,4.557749271392822,4.403850078582764
359,48,80,128,18.75731084500012,327.5522835213728,4.718184947967529,4.5497002601623535
360,48,96,16,6.437814655999773,119.29513989413414,4.482086658477783,4.431270122528076
361,48,96,32,8.210656018000009,187.0739678574607,4.482086658477783,4.431270122528076
362,48,96,48,10.074898181999743,228.68717463730084,4.482086658477783,4.431270122528076
363,48,96,64,11.963378508999995,256.7836500106511,4.482086658477783,4.431270122528076
364,48,96,80,13.898263846999726,276.29350271897135,4.482086658477783,4.431270122528076
365,48,96,96,15.970982549999917,288.5232630850269,4.558117389678955,4.431270122528076
366,48,96,112,18.03624481199995,298.06647980422275,4.718186855316162,4.55016565322876
367,48,96,128,20.218882591999773,303.874359626138,4.877157688140869,4.696216106414795
368,48,112,16,7.336189000000104,104.68650684980841,4.784156322479248,4.727474689483643
369,48,112,32,9.193418415999986,167.07604619917936,4.784156322479248,4.727474689483643
370,48,112,48,11.117120160000013,207.24791734193124,4.784156322479248,4.727474689483643
371,48,112,64,13.096158255999853,234.5726082374271,4.784156322479248,4.727474689483643
372,48,112,80,15.139959626999826,253.6334372485341,4.784156322479248,4.727474689483643
373,48,112,96,17.188113963999967,268.09224151360235,4.784156322479248,4.727474689483643
374,48,112,112,19.366983009999785,277.58582724135204,4.876060962677002,4.727474689483643
375,48,112,128,21.579698371000177,284.7120425119843,5.035398006439209,4.842731952667236
376,48,128,16,8.905603222000082,86.23784159873196,5.086225986480713,5.023679256439209
377,48,128,32,10.813298148000285,142.0473179391668,5.086225986480713,5.023679256439209
378,48,128,48,12.77976891299977,180.28495003977238,5.086225986480713,5.023679256439209
379,48,128,64,14.81299778499988,207.38543572259266,5.086225986480713,5.023679256439209
380,48,128,80,16.904339268000058,227.1606088307235,5.086225986480713,5.023679256439209
381,48,128,96,19.046617511000022,241.93272098516888,5.086225986480713,5.023679256439209
382,48,128,112,21.330698235,252.03113094436404,5.086225986480713,5.023679256439209
383,48,128,128,23.591771604000314,260.4297847202878,5.193638324737549,5.023679256439209
384,56,16,16,2.270439083999918,394.63732205555726,3.0289387702941895,3.0025835037231445
385,56,16,32,3.80904153199981,470.4595591687262,3.2136592864990234,3.15826416015625
386,56,16,48,5.435225172999708,494.5517277468174,3.397413730621338,3.329185962677002
387,56,16,64,7.093678685000214,505.2385594484947,3.5820226669311523,3.500107765197754
388,56,16,80,8.843452201999753,506.5894966885156,3.766631603240967,3.671029567718506
389,56,16,96,10.711387234000085,501.895775267605,3.9512405395507812,3.841951370239258
390,56,16,112,12.611225414999808,497.33469933382327,4.135849475860596,4.01287317276001
391,56,16,128,14.530491534999783,493.3074688309302,4.32045841217041,4.183794975280762
392,56,32,16,3.227666654999666,277.5999183844134,3.376389980316162,3.347078800201416
393,56,32,32,4.842571082000177,370.05135694566445,3.3981614112854004,3.347078800201416
394,56,32,48,6.5081585069997345,413.0200573801282,3.5820274353027344,3.5001211166381836
395,56,32,64,8.261894546999883,433.79880723622244,3.767063617706299,3.6710429191589355
396,56,32,80,10.096939392999957,443.6988106619626,3.9512453079223633,3.8419647216796875
397,56,32,96,11.96981350399983,449.1298045874781,4.135986804962158,4.0128865242004395
398,56,32,112,13.958519256000272,449.33132841464464,4.320463180541992,4.183808326721191
399,56,32,128,16.017139629000212,447.52060392991814,4.505072116851807,4.354730129241943
400,56,48,16,4.256821966999723,210.48566441023024,3.728804588317871,3.69265079498291
401,56,48,32,5.9365768699999535,301.8574574610055,3.728804588317871,3.69265079498291
402,56,48,48,7.669912589999967,350.46031730591227,3.767068386077881,3.69265079498291
403,56,48,64,9.524829213999965,376.27971268315207,3.9512500762939453,3.841978073120117
404,56,48,80,11.395243297999968,393.14649831007165,4.13585901260376,4.012899875640869
405,56,48,96,13.36965591299986,402.10458930156136,4.320467948913574,4.183821678161621
406,56,48,112,15.442729026000052,406.14583014700236,4.505076885223389,4.3548760414123535
407,56,48,128,17.57593938500031,407.83026403227854,4.689685821533203,4.525665283203125
408,56,64,16,5.702190530999815,157.132595820662,4.08121919631958,4.038222789764404
409,56,64,32,7.466150782000113,240.01658315289737,4.08121919631958,4.038222789764404
410,56,64,48,9.308090943000025,288.78102034676186,4.08121919631958,4.038222789764404
411,56,64,64,11.21127558499984,319.67816443609894,4.135863780975342,4.038222789764404
412,56,64,80,13.179812736999793,339.91378249428845,4.320472717285156,4.183835029602051
413,56,64,96,15.22921915400002,353.00562331115776,4.505081653594971,4.354756832122803
414,56,64,112,17.36532940699999,361.1794428426879,4.689690589904785,4.525678634643555
415,56,64,128,19.57768998199981,366.1310403112128,4.87443208694458,4.696600437164307
416,56,80,16,6.92439202200012,129.39764201004743,4.433633804321289,4.384634017944336
417,56,80,32,8.765673492000133,204.43380667046785,4.433633804321289,4.384634017944336
418,56,80,48,10.684143624999706,251.58778226365092,4.433633804321289,4.384634017944336
419,56,80,64,12.639195161000316,283.56235933905367,4.433633804321289,4.384634017944336
420,56,80,80,14.70381166900006,304.68290133538306,4.505086421966553,4.384634017944336
421,56,80,96,16.830027137999878,319.4290749455617,4.689695358276367,4.525691986083984
422,56,80,112,18.9806485969998,330.44181646097127,4.874304294586182,4.696613788604736
423,56,80,128,21.335725869999806,335.9623217731221,5.058913230895996,4.867535591125488
424,56,96,16,7.423630763000801,120.69565804183617,4.786048412322998,4.729366779327393
425,56,96,32,9.310737900999811,192.46594835491723,4.786048412322998,4.729366779327393
426,56,96,48,11.296585656999923,237.94800319460973,4.786048412322998,4.729366779327393
427,56,96,64,13.363158762999774,268.2000613450364,4.786048412322998,4.729366779327393
428,56,96,80,15.46886059999997,289.6140909046661,4.786048412322998,4.729366779327393
429,56,96,96,17.693798713999968,303.83526380608794,4.874441623687744,4.729366779327393
430,56,96,112,19.961335150000195,314.2074391752266,5.058917999267578,4.867548942565918
431,56,96,128,22.29965506100052,321.4399496490863,5.247372150421143,5.04060697555542
432,56,112,16,8.450950075999572,106.02358219398448,5.141209602355957,5.074938774108887
433,56,112,32,10.464599964999252,171.2440041658227,5.141209602355957,5.074938774108887
434,56,112,48,12.520278894000512,214.69170317667925,5.141209602355957,5.074938774108887
435,56,112,64,14.64917662500011,244.6553886095952,5.141209602355957,5.074938774108887
436,56,112,80,16.80925559700063,266.51983332321936,5.141209602355957,5.074938774108887
437,56,112,96,19.112129150000328,281.2873415518913,5.141209602355957,5.074938774108887
438,56,112,112,21.473810851000053,292.0767088580324,5.245240688323975,5.074938774108887
439,56,112,128,23.866467801999534,300.33769804007045,5.428140640258789,5.210299491882324
440,56,128,16,10.3111665790002,86.896084272831,5.490877628326416,5.420510768890381
441,56,128,32,12.367163290000462,144.89984145749344,5.490877628326416,5.420510768890381
442,56,128,48,14.481623165999736,185.61455226310156,5.490877628326416,5.420510768890381
443,56,128,64,16.690769009999713,214.72947099398277,5.490877628326416,5.420510768890381
444,56,128,80,18.992518484000357,235.88235566410182,5.490877628326416,5.420510768890381
445,56,128,96,21.320250634999866,252.15463420371904,5.490877628326416,5.420510768890381
446,56,128,112,23.752981074000672,264.05106712542914,5.490877628326416,5.420510768890381
447,56,128,128,26.263104838999425,272.9304110820847,5.6127543449401855,5.420510768890381
448,64,16,16,2.3838251039996976,429.56171502761805,3.0810327529907227,3.053997039794922
449,64,16,32,4.007101027999852,511.0926791437203,3.2925004959106445,3.2319164276123047
450,64,16,48,5.698874642999726,539.0537943791278,3.5037012100219727,3.427255630493164
451,64,16,64,7.460347268000078,549.0361041997485,3.7141923904418945,3.6225948333740234
452,64,16,80,9.304536491999897,550.2692159251791,3.9251718521118164,3.817934036254883
453,64,16,96,11.25972401099989,545.6616870891136,4.135930061340332,4.017179489135742
454,64,16,112,13.276059853999868,539.9192289601191,4.346909523010254,4.208612442016602
455,64,16,128,15.392442091999328,532.2092460076905,4.557888984680176,4.403951644897461
456,64,32,16,3.6933131139994657,277.2578355511041,3.4789719581604004,3.4477057456970215
457,64,32,32,5.40119394300018,379.1754233624881,3.503708839416504,3.4477057456970215
458,64,32,48,7.166981912000665,428.6323082323017,3.7139787673950195,3.622610092163086
459,64,32,64,9.028410934000021,453.678950807933,3.9261560440063477,3.8179492950439453
460,64,32,80,10.976043442000446,466.4704569597486,4.135937690734863,4.018171310424805
461,64,32,96,12.988982402000147,473.0162694695697,4.346917152404785,4.208627700805664
462,64,32,112,15.085163151000415,475.16887475788644,4.557896614074707,4.403966903686523
463,64,32,128,17.297919780000484,473.58295703691664,4.768876075744629,4.599306106567383
464,64,48,16,4.993115502000364,205.08237784400552,3.8817315101623535,3.8426451683044434
465,64,48,32,6.7471937130003425,303.5336003550571,3.8817315101623535,3.8426451683044434
466,64,48,48,8.597017514999607,357.333225696021,3.925675392150879,3.8426451683044434
467,64,48,64,10.56396984499952,387.7330265135934,4.1359453201293945,4.018186569213867
468,64,48,80,12.605304369000805,406.1782127682055,4.346924781799316,4.208642959594727
469,64,48,96,14.716780026999913,417.4826279069202,4.558392524719238,4.403982162475586
470,64,48,112,16.86375507699995,425.0536115634325,4.76888370513916,4.599321365356445
471,64,48,128,19.188842180000393,426.9147623996891,4.979863166809082,4.794660568237305
472,64,64,16,5.826689818999512,175.743008776779,4.284491062164307,4.237584590911865
473,64,64,32,7.669321196000055,267.0379747647207,4.284491062164307,4.237584590911865
474,64,64,48,9.622230999999374,319.2606787345055,4.284491062164307,4.237584590911865
475,64,64,64,11.639634545000263,351.9010828187396,4.346932411193848,4.237584590911865
476,64,64,80,13.749315674999707,372.3821694856904,4.5579118728637695,4.403997421264648
477,64,64,96,15.962629409999863,384.8989939057949,4.768891334533691,4.599336624145508
478,64,64,112,18.2537455519996,392.6865299825977,4.979870796203613,4.794675827026367
479,64,64,128,20.626990134999687,397.1495572735011,5.190850257873535,4.990724563598633
480,64,80,16,7.030936381999709,145.64205169337038,4.68725061416626,4.632524013519287
481,64,80,32,8.940359410999918,229.07356470257892,4.68725061416626,4.632524013519287
482,64,80,48,10.996533699999418,279.36075892716656,4.68725061416626,4.632524013519287
483,64,80,64,13.093289878000178,312.8319954851262,4.68725061416626,4.632524013519287
484,64,80,80,15.293345166000108,334.78614027378995,4.768898963928223,4.632524013519287
485,64,80,96,17.60811009200006,348.9301218528512,4.9798784255981445,4.79469108581543
486,64,80,112,19.96066078700005,359.10634805579,5.190857887268066,4.990739822387695
487,64,80,128,22.40017442699991,365.7114379487074,5.401837348937988,5.185369491577148
488,64,96,16,9.00181250300011,113.75486877323016,5.090010166168213,5.027463436126709
489,64,96,32,11.012876631999461,185.9641280325658,5.090010166168213,5.027463436126709
490,64,96,48,13.152430722000645,233.56899305778754,5.090010166168213,5.027463436126709
491,64,96,64,15.329589545999625,267.1956732898229,5.090010166168213,5.027463436126709
492,64,96,80,17.61758527299935,290.618715372242,5.090010166168213,5.027463436126709
493,64,96,96,20.004143566000494,307.13636800940003,5.190865516662598,5.027463436126709
494,64,96,112,22.452002798999274,319.2588235522352,5.4018449783325195,5.185384750366211
495,64,96,128,24.93134362100045,328.5823710319255,5.612824440002441,5.38560676574707
496,64,112,16,10.361653885000123,98.82592213221642,5.492769718170166,5.422402858734131
497,64,112,32,12.467900648000068,164.26181582771213,5.492769718170166,5.422402858734131
498,64,112,48,14.679592464000052,209.2701147892023,5.492769718170166,5.422402858734131
499,64,112,64,16.927629429000262,241.9712705302238,5.492769718170166,5.422402858734131
500,64,112,80,19.322503817000324,264.97601183006736,5.492769718170166,5.422402858734131
501,64,112,96,21.79985646899968,281.8367179956909,5.492769718170166,5.422402858734131
502,64,112,112,24.319686838000052,294.74063739997837,5.612832069396973,5.422402858734131
503,64,112,128,26.970980527000393,303.7338591305224,5.8242998123168945,5.582426071166992
504,64,128,16,10.819714706000013,94.64205183082566,5.896505832672119,5.818318843841553
505,64,128,32,13.038894837999578,157.0685265465492,5.896505832672119,5.818318843841553
506,64,128,48,15.339655155999935,200.2652581664081,5.896505832672119,5.818318843841553
507,64,128,64,17.69434493799963,231.48638812865022,5.896505832672119,5.818318843841553
508,64,128,80,20.16774878599972,253.8706751223647,5.896505832672119,5.818318843841553
509,64,128,96,22.707608589999836,270.5701032166701,5.896505832672119,5.818318843841553
510,64,128,112,25.28493365399936,283.4889779853635,5.896505832672119,5.818318843841553
511,64,128,128,27.96407557099974,292.9472844257204,6.035553932189941,5.818318843841553
